Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter,Day_of_Week,Day_of_Year,Week_of_Year,Is_Weekend,Is_Holiday_Season,Is_Summer,Total_Spent,Order_Count,Avg_Order_Value,First_Order,Last_Order,Customer_Lifetime_Days,Product_Revenue,Product_Orders,Product_Avg_Price,Product_Quantity_Sold,Category_Revenue,Category_Orders,Category_Avg_Price,Category_Quantity_Sold,Region_Revenue,Region_Orders,Region_Avg_Order,Region_Customers,Channel_Revenue,Channel_Orders,Channel_Avg_Order,Payment_Revenue,Payment_Orders,Payment_Avg_Order,Segment_Revenue,Segment_Orders,Segment_Avg_Order,Segment_Customers,Estimated_Cost,Estimated_Profit,Profit_Margin,Customer_Value_Tier
2024-05-27,CUST_8102,VIP,Asia,Tokyo,Beauty,Skincare,252.03,1,252.03,0.05,12.6,239.43,Mobile App,Digital Wallet,2024,5,2,Monday,148,22,False,False,False,2724.65,3,908.22,2022-04-01,2024-05-27,787,116456.61,253,460.3,1387,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,151.218,88.21200000000002,36.84250093973187,Platinum
2022-11-10,CUST_5397,VIP,Asia,Bangkok,Automotive,Accessories,1036.77,5,5183.86,0.15,777.58,5728.17,Mobile App,Debit Card,2022,11,4,Thursday,314,45,False,True,False,8115.91,4,2028.98,2022-06-06,2023-05-07,335,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,622.062,2617.86,45.70150676394032,Platinum
2022-06-27,CUST_6325,VIP,Europe,Madrid,Books,Cookbook,46.91,4,187.65,0.15,28.15,175.45,In-Store,Digital Wallet,2022,6,2,Monday,178,26,False,False,True,1885.52,2,942.76,2022-04-30,2022-06-27,58,33835.03,206,164.25,1056,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,28.145999999999997,62.866,35.83129096608721,Platinum
2023-03-11,CUST_4130,Budget,Asia,Seoul,Beauty,Haircare,63.02,15,945.33,0.1,94.53,850.8,Online,Debit Card,2023,3,1,Saturday,70,10,True,False,False,3457.26,2,1728.63,2022-08-12,2023-03-11,211,111806.11,241,463.93,1308,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,37.812,283.62,33.33568406205924,Platinum
2024-04-12,CUST_2524,VIP,Europe,Madrid,Toys,Outdoor Toys,111.71,1,111.71,0.05,5.59,106.12,Mobile App,Debit Card,2024,4,2,Friday,103,15,False,False,False,2642.2,4,660.55,2023-07-16,2024-06-01,321,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,67.026,39.09400000000001,36.83942706370147,Platinum
2024-04-08,CUST_6419,Budget,Asia,Hong Kong,Sports,Yoga Mat,101.42,15,1521.3,0.1,152.13,1369.17,Mobile App,Digital Wallet,2024,4,2,Monday,99,15,False,False,False,1369.17,1,1369.17,2024-04-08,2024-04-08,0,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,60.852,456.3900000000001,33.333333333333336,Platinum
2023-07-09,CUST_4033,Regular,Europe,London,Books,Educational,22.62,10,226.22,0.1,22.62,223.96,In-Store,Debit Card,2023,7,3,Sunday,190,27,True,False,True,223.96,1,223.96,2023-07-09,2023-07-09,0,31692.74,186,170.39,1014,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,13.572000000000001,88.24000000000001,39.39989283800679,Silver
2024-09-18,CUST_3939,Regular,Asia,Tokyo,Books,Children,21.85,6,131.1,0.1,13.11,117.99,Mobile App,Credit Card,2024,9,3,Wednesday,262,38,False,False,False,117.99,1,117.99,2024-09-18,2024-09-18,0,30145.14,193,156.19,991,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,13.110000000000001,39.329999999999984,33.33333333333332,Silver
2024-12-29,CUST_9042,Budget,North America,New York,Home & Garden,Garden Tools,254.69,6,1528.12,0.1,152.81,1787.9,Online,Credit Card,2024,12,4,Sunday,364,52,True,True,False,1787.9,1,1787.9,2024-12-29,2024-12-29,0,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,152.814,871.0160000000001,48.71726606633481,Platinum
2023-08-06,CUST_8827,Regular,Australia,Brisbane,Toys,Educational Toys,97.24,6,583.44,0.1,58.34,577.6,Online,Credit Card,2023,8,3,Sunday,218,31,True,False,True,7230.68,5,1446.14,2023-07-09,2024-12-23,533,81257.01,247,328.98,1267,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,58.343999999999994,227.53600000000006,39.39335180055403,Platinum
2024-03-31,CUST_2395,Regular,North America,Los Angeles,Toys,Board Games,84.89,6,509.35,0.1,50.93,458.41,In-Store,Credit Card,2024,3,1,Sunday,91,13,True,False,False,10861.99,2,5431.0,2024-03-31,2024-12-03,247,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,50.934,152.80600000000004,33.33391505420912,Platinum
2024-05-02,CUST_8025,VIP,Australia,Perth,Sports,Gym Equipment,220.57,5,1102.85,0.15,165.43,937.43,Mobile App,Bank Transfer,2024,5,2,Thursday,123,18,False,False,False,1461.5,3,487.17,2023-05-04,2024-05-02,364,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,132.34199999999998,275.72,29.412329453932568,Platinum
2022-05-04,CUST_2229,Premium,Europe,Berlin,Clothing,Jeans,72.41,2,144.81,0.0,0.0,144.81,In-Store,Credit Card,2022,5,2,Wednesday,124,18,False,False,False,383.82,2,191.91,2022-05-04,2022-05-26,22,129275.15,216,598.5,1126,755914.15,1272,594.27,6615,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,43.446,57.918000000000006,39.995856639734825,Silver
2024-04-16,CUST_8438,Premium,Australia,Brisbane,Toys,Outdoor Toys,57.78,3,173.33,0.1,17.33,156.0,Online,Debit Card,2024,4,2,Tuesday,107,16,False,False,False,7091.07,2,3545.54,2024-04-03,2024-04-16,13,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,34.668,51.99600000000001,33.330769230769235,Platinum
2023-06-26,CUST_3330,Regular,North America,Vancouver,Sports,Running Shoes,204.86,6,1229.17,0.1,122.92,1216.88,Online,Credit Card,2023,6,2,Monday,177,26,False,False,True,1216.88,1,1216.88,2023-06-26,2023-06-26,0,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,122.916,479.3840000000001,39.39451712576425,Platinum
2022-12-06,CUST_7594,Premium,Asia,Hong Kong,Books,Biography,43.12,3,129.37,0.1,12.94,151.36,Mobile App,Bank Transfer,2022,12,4,Tuesday,340,49,False,True,False,222.41,2,111.21,2022-01-28,2022-12-06,312,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,25.871999999999996,73.74400000000003,48.72093023255815,Silver
2024-10-08,CUST_2496,Budget,North America,Toronto,Toys,Board Games,47.81,3,143.42,0.1,14.34,129.08,In-Store,Bank Transfer,2024,10,4,Tuesday,282,41,False,False,False,129.08,1,129.08,2024-10-08,2024-10-08,0,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,28.686,43.02200000000002,33.3297180043384,Silver
2022-02-12,CUST_5557,VIP,North America,Los Angeles,Books,Biography,61.52,4,246.07,0.15,36.91,209.16,In-Store,Bank Transfer,2022,2,1,Saturday,43,6,True,False,False,209.16,1,209.16,2022-02-12,2022-02-12,0,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,36.912,61.512,29.40906483075158,Silver
2024-06-11,CUST_3634,VIP,Australia,Brisbane,Toys,Board Games,93.33,1,93.33,0.05,4.67,97.53,Mobile App,Digital Wallet,2024,6,2,Tuesday,163,24,False,False,True,1621.98,3,540.66,2024-05-15,2024-09-18,126,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,55.998,41.532000000000004,42.58382036296525,Platinum
2024-10-11,CUST_5135,Premium,Australia,Adelaide,Books,Children,42.29,3,126.87,0.1,12.69,114.18,Mobile App,Credit Card,2024,10,4,Friday,285,41,False,False,False,6874.97,2,3437.48,2024-01-21,2024-10-11,264,30145.14,193,156.19,991,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,25.374,38.05800000000001,33.33158171308461,Platinum
2024-04-07,CUST_9167,Premium,Australia,Perth,Electronics,Smartwatch,806.47,3,2419.42,0.1,241.94,2177.48,Phone,Credit Card,2024,4,2,Sunday,98,14,True,False,False,2177.48,1,2177.48,2024-04-07,2024-04-07,0,965973.36,169,5715.82,844,7233331.08,1193,6063.14,6414,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,483.882,725.8340000000001,33.333670114076824,Platinum
2023-02-21,CUST_2989,VIP,Europe,Berlin,Books,Biography,90.47,4,361.87,0.15,54.28,307.59,Online,Bank Transfer,2023,2,1,Tuesday,52,8,False,False,False,4414.06,4,1103.52,2023-02-21,2024-04-08,412,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,54.282,90.46199999999999,29.40992880132644,Platinum
2023-05-06,CUST_8560,VIP,North America,Vancouver,Home & Garden,Garden Tools,183.89,1,183.89,0.05,9.19,174.69,Online,Debit Card,2023,5,2,Saturday,126,18,True,False,False,174.69,1,174.69,2023-05-06,2023-05-06,0,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,110.33399999999999,64.35600000000001,36.84011677829298,Silver
2024-10-17,CUST_8483,VIP,Asia,Hong Kong,Books,Biography,98.42,2,196.84,0.05,9.84,187.0,In-Store,Digital Wallet,2024,10,4,Thursday,291,42,False,False,False,7077.76,3,2359.25,2022-01-18,2024-10-17,1003,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,59.052,68.896,36.8427807486631,Platinum
2023-01-26,CUST_5377,Budget,Asia,Hong Kong,Home & Garden,Furniture,329.29,15,4939.32,0.1,493.93,4445.39,Online,Cash,2023,1,1,Thursday,26,4,False,False,False,4445.39,1,4445.39,2023-01-26,2023-01-26,0,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3159571.19,1924,1642.19,4802112.68,2570,1868.53,2218,197.574,1481.7800000000002,33.332958413097614,Platinum
2023-09-04,CUST_9903,VIP,Australia,Adelaide,Toys,Action Figures,95.22,5,476.1,0.15,71.41,404.68,Phone,Digital Wallet,2023,9,3,Monday,247,36,False,False,False,1076.1,3,358.7,2023-06-03,2023-09-04,93,76781.17,248,309.6,1290,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,57.132,119.02000000000004,29.410892557082146,Platinum
2023-10-22,CUST_7246,VIP,Australia,Melbourne,Sports,Tennis Racket,83.57,4,334.28,0.15,50.14,284.14,Phone,Debit Card,2023,10,4,Sunday,295,42,True,False,False,7063.77,3,2354.59,2022-08-02,2024-11-03,824,235335.84,258,912.15,1379,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,50.141999999999996,83.572,29.412261561202225,Platinum
2024-10-11,CUST_1251,VIP,Asia,Tokyo,Electronics,Smartphone,758.96,4,3035.85,0.15,455.38,2580.47,In-Store,Digital Wallet,2024,10,4,Friday,285,41,False,False,False,2580.47,1,2580.47,2024-10-11,2024-10-11,0,1325345.54,216,6135.86,1109,7233331.08,1193,6063.14,6414,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,455.37600000000003,758.9659999999997,29.41192883466964,Platinum
2022-11-13,CUST_9742,VIP,Asia,Seoul,Clothing,Shoes,273.94,3,821.82,0.15,123.27,908.12,Phone,Cash,2022,11,4,Sunday,317,45,True,True,False,908.12,1,908.12,2022-11-13,2022-11-13,0,137547.5,231,595.44,1188,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,164.364,415.028,45.70188961811215,Gold
2024-09-26,CUST_8110,Budget,North America,Los Angeles,Electronics,Camera,1396.76,3,4190.27,0.1,419.03,3771.24,Online,Credit Card,2024,9,3,Thursday,270,39,False,False,False,5285.47,2,2642.73,2022-05-24,2024-09-26,856,1318651.58,214,6161.92,1143,7233331.08,1193,6063.14,6414,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,838.0559999999999,1257.0720000000001,33.33312120151463,Platinum
2024-06-27,CUST_6873,Budget,North America,New York,Home & Garden,Garden Tools,285.79,9,2572.07,0.1,257.21,2546.35,Mobile App,Digital Wallet,2024,6,2,Thursday,179,26,False,False,True,12641.25,4,3160.31,2022-06-09,2024-06-27,749,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,171.47400000000002,1003.0839999999998,39.393013529169195,Platinum
2022-10-26,CUST_7267,Regular,Australia,Adelaide,Sports,Gym Equipment,75.9,2,151.79,0.0,0.0,151.79,In-Store,Digital Wallet,2022,10,4,Wednesday,299,43,False,False,False,17465.62,3,5821.87,2022-10-26,2024-04-24,546,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,45.54,60.709999999999994,39.99604717043283,Platinum
2022-10-21,CUST_5712,Budget,Asia,Hong Kong,Sports,Running Shoes,147.03,12,1764.39,0.1,176.44,1587.96,In-Store,Credit Card,2022,10,4,Friday,294,42,False,False,False,2692.06,3,897.35,2022-10-21,2024-01-06,442,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,88.218,529.344,33.33484470641579,Platinum
2024-06-23,CUST_4263,Budget,Asia,Hong Kong,Beauty,Bath Products,53.67,9,483.04,0.1,48.3,478.21,Phone,Digital Wallet,2024,6,2,Sunday,175,25,True,False,True,650.25,3,216.75,2023-10-19,2024-12-19,427,113362.43,255,444.56,1396,562465.16,1244,452.14,6707,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,32.202,188.392,39.39524476694339,Gold
2022-08-07,CUST_1359,Budget,Asia,Bangkok,Sports,Running Shoes,208.62,9,1877.57,0.1,187.76,1858.79,Phone,Cash,2022,8,3,Sunday,219,31,True,False,True,2339.41,2,1169.7,2022-08-07,2022-10-03,57,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3159571.19,1924,1642.19,4802112.68,2570,1868.53,2218,125.172,732.242,39.39347640131483,Platinum
2022-01-17,CUST_4588,Regular,Australia,Brisbane,Electronics,Camera,1292.72,6,7756.3,0.1,775.63,6980.67,In-Store,Bank Transfer,2022,1,1,Monday,17,3,False,False,False,7420.09,3,2473.36,2022-01-17,2024-09-09,966,1318651.58,214,6161.92,1143,7233331.08,1193,6063.14,6414,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,775.632,2326.8780000000006,33.33316143006331,Platinum
2023-05-29,CUST_3153,VIP,North America,Chicago,Home & Garden,Furniture,130.03,3,390.08,0.15,58.51,331.57,Online,Cash,2023,5,2,Monday,149,22,False,False,False,331.57,1,331.57,2023-05-29,2023-05-29,0,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,78.018,97.51599999999999,29.410380915040562,Silver
2023-11-01,CUST_3695,Budget,Europe,Paris,Automotive,Accessories,404.44,9,3639.93,0.1,363.99,4258.72,Mobile App,Digital Wallet,2023,11,4,Wednesday,305,44,False,True,False,4258.72,1,4258.72,2023-11-01,2023-11-01,0,854754.31,269,3177.53,1406,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,242.664,2074.7440000000006,48.71754893489125,Platinum
2023-08-28,CUST_7511,Regular,Australia,Sydney,Beauty,Skincare,116.81,4,467.24,0.1,46.72,462.57,Mobile App,Credit Card,2023,8,3,Monday,240,35,False,False,True,462.57,1,462.57,2023-08-28,2023-08-28,0,116456.61,253,460.3,1387,562465.16,1244,452.14,6707,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,70.086,182.226,39.394253842661655,Silver
2024-03-19,CUST_7242,Budget,North America,Toronto,Electronics,Tablet,987.76,9,8889.87,0.1,888.99,8000.89,Mobile App,Credit Card,2024,3,1,Tuesday,79,12,False,False,False,13730.61,3,4576.87,2022-07-19,2024-03-19,609,1247599.82,203,6145.81,1181,7233331.08,1193,6063.14,6414,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,592.656,2666.986000000001,33.33361663514935,Platinum
2023-04-24,CUST_5951,Regular,Asia,Bangkok,Toys,Board Games,71.81,8,574.5,0.1,57.45,517.05,Phone,Credit Card,2023,4,2,Monday,114,17,False,False,False,517.05,1,517.05,2023-04-24,2023-04-24,0,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,43.086,172.36199999999997,33.33565419205106,Gold
2022-10-14,CUST_3222,Premium,Asia,Hong Kong,Electronics,Laptop,562.42,5,2812.09,0.1,281.21,2530.88,Phone,Digital Wallet,2022,10,4,Friday,287,41,False,False,False,14910.84,4,3727.71,2022-06-19,2024-02-05,596,1219301.46,210,5806.2,1134,7233331.08,1193,6063.14,6414,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,337.45199999999994,843.6200000000003,33.333069920343924,Platinum
2024-01-30,CUST_7686,Premium,Europe,Madrid,Automotive,Electronics,1275.49,5,6377.43,0.1,637.74,5739.69,Mobile App,Credit Card,2024,1,1,Tuesday,30,5,False,False,False,6590.3,2,3295.15,2024-01-11,2024-01-30,19,714231.79,238,3000.97,1270,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,765.294,1913.2199999999998,33.33315910789607,Platinum
2024-01-29,CUST_9920,Budget,Australia,Melbourne,Sports,Running Shoes,39.78,9,358.0,0.1,35.8,322.2,Mobile App,Credit Card,2024,1,1,Monday,29,5,False,False,False,390.84,2,195.42,2022-09-01,2024-01-29,515,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,23.868,107.388,33.32960893854749,Silver
2024-03-26,CUST_1349,Premium,North America,Toronto,Books,Non-Fiction,54.77,5,273.83,0.1,27.38,246.45,Online,Cash,2024,3,1,Tuesday,86,13,False,False,False,5644.28,4,1411.07,2022-03-14,2024-12-16,1008,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,32.862,82.13999999999999,33.3292757151552,Platinum
2023-05-14,CUST_6383,Regular,Europe,London,Home & Garden,Decor,313.87,4,1255.49,0.1,125.55,1129.94,In-Store,Bank Transfer,2023,5,2,Sunday,134,19,True,False,False,9984.51,3,3328.17,2023-02-06,2024-07-26,536,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,188.322,376.65200000000004,33.33380533479654,Platinum
2022-01-06,CUST_1422,Budget,Europe,Rome,Books,Non-Fiction,29.36,3,88.08,0.1,8.81,79.27,In-Store,Credit Card,2022,1,1,Thursday,6,1,False,False,False,3709.79,4,927.45,2022-01-06,2024-08-15,952,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,17.616,26.421999999999997,33.3316513182793,Platinum
2024-01-04,CUST_7897,Regular,Asia,Tokyo,Sports,Gym Equipment,101.65,4,406.6,0.1,40.66,365.94,Online,Credit Card,2024,1,1,Thursday,4,1,False,False,False,365.94,1,365.94,2024-01-04,2024-01-04,0,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,60.99,121.97999999999999,33.33333333333333,Silver
2024-09-02,CUST_9543,Regular,North America,Toronto,Toys,Puzzles,95.63,2,191.27,0.0,0.0,191.27,Mobile App,Digital Wallet,2024,9,3,Monday,246,36,False,False,False,475.38,2,237.69,2024-09-02,2024-11-15,74,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,57.37799999999999,76.51400000000002,40.00313692685733,Silver
2022-03-05,CUST_2204,Premium,Australia,Perth,Electronics,Headphones,1623.73,4,6494.9,0.1,649.49,5845.41,Online,Cash,2022,3,1,Saturday,64,9,True,False,False,6819.72,3,2273.24,2022-03-05,2024-10-16,956,1156459.32,181,6389.28,1003,7233331.08,1193,6063.14,6414,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,974.2379999999999,1948.458,33.33312804405508,Platinum
2022-10-31,CUST_9692,Budget,Asia,Bangkok,Clothing,Jeans,61.99,15,929.91,0.1,92.99,836.92,Mobile App,Digital Wallet,2022,10,4,Monday,304,44,False,False,False,1263.39,2,631.69,2022-10-31,2023-09-28,332,129275.15,216,598.5,1126,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,37.194,279.0099999999999,33.33771447689144,Platinum
2024-11-01,CUST_7779,Regular,North America,Vancouver,Automotive,Car Parts,487.06,4,1948.25,0.1,194.83,2279.45,Mobile App,Digital Wallet,2024,11,4,Friday,306,44,False,True,False,2279.45,1,2279.45,2024-11-01,2024-11-01,0,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,292.236,1110.5059999999999,48.71815569545285,Platinum
2024-03-27,CUST_3500,Budget,Asia,Hong Kong,Automotive,Car Parts,489.02,9,4401.16,0.1,440.12,3961.05,Phone,Credit Card,2024,3,1,Wednesday,87,13,False,False,False,4788.8,2,2394.4,2022-02-19,2024-03-27,767,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,293.412,1320.3420000000006,33.33313136668309,Platinum
